Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-February-2019,6062.95,6062.95,5851.15,5880.30,5908.935403488594977956,10434,1287,61653832.00,1625,15.57,211.80,-182.65
15-February-2019,6001.60,6073.00,5857.65,6022.55,5963.105103543887011524,11541,1294,68820196.00,2065,17.89,215.35,20.95
14-February-2019,6180.00,6180.00,6024.55,6034.85,6065.242285714285714285,5250,764,31842522.00,1752,33.37,155.45,-145.15
13-February-2019,6170.00,6209.30,6086.00,6117.95,6162.821089023336214347,6942,931,42782304.00,1455,20.96,123.30,-52.05
12-February-2019,6070.00,6166.70,6070.00,6102.95,6101.657748981084752847,9569,892,58386763.00,3049,31.86,96.70,32.95
11-February-2019,6208.85,6225.20,6075.00,6098.95,6133.121418826739427012,7330,940,44955780.00,2115,28.85,150.20,-109.90
8-February-2019,6238.00,6288.20,6150.00,6183.75,6235.225662755323772272,9204,1072,57389017.00,2322,25.23,138.20,-54.25
7-February-2019,6229.95,6283.00,6211.55,6238.95,6249.232877912068663513,11418,999,71353741.00,1920,16.82,71.45,9.00
6-February-2019,6070.00,6238.60,6050.00,6205.95,6157.023249200142196942,14065,1357,86598532.00,2985,21.22,188.60,135.95
5-February-2019,6029.25,6059.80,5972.85,6009.90,6012.916920520631404043,7222,909,43425286.00,1844,25.53,86.95,-19.35
4-February-2019,6100.00,6100.00,5996.80,6009.80,6030.459065334711218279,8709,1136,52519268.00,1933,22.20,103.20,-90.20
1-February-2019,6149.95,6230.60,6062.25,6100.35,6139.256182978987169156,16133,1842,99044620.00,2455,15.22,168.35,-49.60
31-January-2019,6257.00,6257.00,6060.00,6093.15,6106.468192627824019024,13456,2020,82168636.00,3943,29.30,197.00,-163.85
30-January-2019,6260.00,6367.00,6210.00,6243.55,6286.590167938931297709,16375,2275,102942914.00,2220,13.56,157.00,-16.45
29-January-2019,6011.05,6285.00,5956.65,6229.45,6130.390479282257112501,33884,3665,207722151.00,1738,5.13,328.35,218.40
28-January-2019,6324.90,6350.00,5953.00,6053.95,6141.211459247754743736,29618,2456,181890401.00,11802,39.85,397.00,-270.95
25-January-2019,6549.00,6549.00,6296.85,6324.90,6377.280591735005627914,6219,818,39660308.00,1239,19.92,252.15,-224.10
24-January-2019,6491.00,6517.00,6387.65,6408.15,6443.735576923076923076,6240,1055,40208910.00,1370,21.96,129.35,-82.85
23-January-2019,6434.00,6510.00,6400.80,6488.75,6474.422923852480764128,7538,1228,48804200.00,1799,23.87,109.20,54.75
22-January-2019,6380.00,6439.00,6343.15,6416.30,6397.240102509720749381,11316,1263,72391169.00,2501,22.10,95.85,36.30
21-January-2019,6245.50,6402.05,6217.10,6382.30,6340.832490764145440404,10286,1444,65221803.00,1500,14.58,184.95,136.80
18-January-2019,6398.00,6398.00,6228.00,6245.50,6277.161954087346024636,7144,905,44844045.00,1969,27.56,170.00,-152.50
17-January-2019,6435.20,6478.20,6345.15,6363.85,6400.531786941580756013,4656,669,29800876.00,1204,25.86,133.05,-71.35
16-January-2019,6488.05,6530.00,6440.00,6455.10,6475.391368421052631578,4750,584,30758109.00,772,16.25,90.00,-32.95
15-January-2019,6404.00,6520.75,6379.10,6508.15,6458.096205487448920023,8565,1071,55313594.00,1941,22.66,141.65,104.15
14-January-2019,6359.00,6375.05,6274.85,6356.20,6331.554675118858954041,6310,770,39952110.00,1158,18.35,100.20,-2.80
11-January-2019,6368.60,6385.95,6292.35,6369.40,6347.304274551861498391,6527,828,41428855.00,1285,19.69,93.60,0.80
10-January-2019,6400.00,6432.40,6350.00,6368.55,6387.294386125057051574,6573,735,41983686.00,1672,25.44,82.40,-31.45
9-January-2019,6445.00,6476.50,6353.40,6393.40,6414.418366664437161393,14951,1706,95901969.00,4245,28.39,123.10,-51.60
8-January-2019,6439.70,6480.80,6360.30,6447.55,6412.703305322128851540,8925,903,57233377.00,1670,18.71,120.50,7.85
7-January-2019,6448.00,6487.00,6376.30,6394.80,6426.934385084259591251,8367,878,53774160.00,1633,19.52,110.70,-53.20
4-January-2019,6410.00,6449.00,6360.00,6413.60,6402.141284972487018522,12903,1291,82606829.00,2956,22.91,89.00,3.60
3-January-2019,6397.70,6477.00,6337.30,6381.45,6394.034933035714285714,17920,1917,114581106.00,2946,16.44,139.70,-16.25
2-January-2019,6500.00,6524.00,6363.00,6390.75,6436.916430020283975659,12325,1478,79334995.00,2629,21.33,161.00,-109.25
1-January-2019,6500.00,6529.20,6425.00,6512.80,6478.809256469943858688,7303,863,47314744.00,904,12.38,104.20,12.80
31-December-2018,6560.85,6697.95,6440.00,6481.30,6509.787604456824512534,10052,1188,65436385.00,1882,18.72,257.95,-79.55
28-December-2018,6460.00,6523.15,6425.05,6496.50,6487.906687530884533025,12142,1433,78776163.00,2728,22.47,98.10,36.50
27-December-2018,6500.00,6549.90,6355.55,6390.95,6448.389353891336270190,13620,1774,87827063.00,1991,14.62,194.35,-109.05
26-December-2018,6274.95,6482.00,6155.00,6447.50,6347.998752746926412068,16837,1945,106881255.00,3366,19.99,327.00,172.55
24-December-2018,6343.35,6386.50,6241.00,6259.95,6288.052655547333067683,35134,1753,220924442.00,21245,60.47,145.50,-83.40
21-December-2018,6404.65,6540.55,6297.95,6343.35,6387.322573760870725070,18743,2121,119717587.00,3985,21.26,242.60,-61.30
20-December-2018,6389.70,6440.40,6299.25,6404.65,6376.681218057921635434,9392,1189,59889790.00,937,9.98,141.15,14.95
19-December-2018,6166.00,6417.90,6166.00,6388.40,6341.763206106870229007,19650,2454,124615647.00,3868,19.68,251.90,222.40
18-December-2018,6084.95,6165.00,6083.60,6149.85,6135.169450787165004206,8321,900,51050745.00,1568,18.84,81.40,64.90
17-December-2018,6172.00,6174.30,6045.90,6083.60,6085.638280060882800608,13140,1350,79965287.00,5077,38.64,128.40,-88.40
14-December-2018,6160.00,6203.80,6110.00,6165.20,6154.967395626242544731,7545,1046,46439229.00,652,8.64,93.80,5.20
13-December-2018,6000.25,6227.90,6000.25,6163.05,6150.059663976716496891,22677,2274,139464903.00,5078,22.39,227.65,162.80
12-December-2018,5838.00,6016.00,5838.00,5985.35,5949.407277658492485026,8849,936,52646305.00,1775,20.06,178.00,147.35
11-December-2018,5638.70,5880.00,5619.25,5840.40,5782.093787628774026669,22423,2105,129651889.00,5411,24.13,260.75,201.70
10-December-2018,5685.15,5779.75,5625.00,5675.95,5674.252884338044418805,13868,2211,78690539.00,3624,26.13,154.75,-9.20
7-December-2018,5719.70,5866.80,5668.00,5849.60,5770.945729950748071740,10761,1200,62101147.00,1340,12.45,198.80,129.90
6-December-2018,5865.00,5907.50,5633.00,5673.75,5773.284737453231841052,7751,1186,44748730.00,1757,22.67,274.50,-191.25
5-December-2018,6066.00,6066.00,5848.80,5901.80,5933.775149746582706189,6511,1032,38634810.00,2537,38.96,217.20,-164.20
4-December-2018,5999.00,6085.00,5999.00,6066.30,6050.550676848316556751,5762,612,34863273.00,866,15.03,86.00,67.30
3-December-2018,6020.00,6085.75,5964.35,5986.15,6006.097313596491228070,10944,1232,65730729.00,2515,22.98,121.40,-33.85
30-November-2018,6021.00,6097.85,5950.00,6007.30,5999.955394553072625698,11456,1600,68735489.00,2819,24.61,147.85,-13.70
29-November-2018,5857.95,6046.45,5856.20,6013.80,5985.181818181818181818,15884,1628,95068628.00,4354,27.41,190.25,155.85
28-November-2018,5880.15,5920.00,5790.05,5812.05,5834.453539434393114350,11386,1085,66431088.00,3753,32.96,129.95,-68.10
27-November-2018,5781.00,5890.00,5734.70,5857.80,5833.799116375258507238,10638,1166,62059955.00,2551,23.98,155.30,76.80
26-November-2018,5748.00,5829.00,5683.40,5732.15,5760.842151976513961903,14647,1626,84379055.00,1952,13.33,145.60,-15.85
22-November-2018,5845.05,5922.75,5701.00,5726.80,5827.092997198879551820,10710,1226,62408166.00,1683,15.71,221.75,-118.25
21-November-2018,5690.00,5868.00,5690.00,5843.70,5800.819956337485552844,15574,1199,90341970.00,6914,44.39,178.00,153.70
20-November-2018,5683.90,5760.00,5652.65,5686.05,5693.161392934873597857,5973,713,34005253.00,650,10.88,107.35,2.15
19-November-2018,5699.00,5765.00,5650.00,5728.75,5698.572581561896100943,8797,1138,50130343.00,1585,18.02,115.00,29.75
16-November-2018,5600.00,5730.00,5600.00,5684.40,5661.657196969696969696,9504,967,53808390.00,2180,22.94,130.00,84.40
15-November-2018,5598.95,5682.00,5589.05,5597.40,5627.607337807606263982,11175,1094,62888512.00,2360,21.12,92.95,-1.55
14-November-2018,5595.95,5650.00,5558.70,5576.80,5593.686897423739529002,12654,1109,70782514.00,4152,32.81,91.30,-19.15
13-November-2018,5568.90,5599.95,5538.80,5566.10,5570.306006693676237449,28385,1509,158113136.00,16541,58.27,61.15,-2.80
12-November-2018,5702.00,5775.20,5516.50,5558.75,5656.238392939229566976,10877,1226,61522905.00,1582,14.54,258.70,-143.25
9-November-2018,5656.00,5720.00,5599.90,5688.50,5688.190896684595006823,12457,950,70857794.00,5142,41.28,120.10,32.50
7-November-2018,5656.00,5656.00,5605.00,5618.60,5625.066666666666666666,825,179,4640680.00,321,38.91,51.00,-37.40
6-November-2018,5656.00,5690.00,5565.00,5587.85,5629.683389782670053626,14172,1443,79783873.00,1092,7.71,125.00,-68.15
5-November-2018,5574.50,5656.10,5513.40,5558.90,5577.288880628223595557,21521,1701,120028834.00,6020,27.97,142.70,-15.60
2-November-2018,5420.00,5630.00,5350.00,5504.65,5541.584266364741896255,95388,4370,528600640.00,61100,64.05,280.00,84.65
1-November-2018,5401.85,5467.35,5365.25,5386.30,5410.488149809811762411,30759,2419,166421205.00,14260,46.36,102.10,-15.55
31-October-2018,5391.95,5435.05,5249.50,5402.50,5349.764353801817778763,22555,2182,120663935.00,3034,13.45,185.55,10.55
30-October-2018,5485.00,5485.00,5318.75,5396.35,5408.797315829876055511,115939,2400,627090552.00,90639,78.18,166.25,-88.65
29-October-2018,5433.00,5486.80,5352.05,5407.85,5415.277978062437677379,26074,2597,141197958.00,7511,28.81,134.75,-25.15
26-October-2018,5383.55,5435.00,5265.00,5379.35,5368.715834658187599364,31450,3388,168846113.00,5263,16.73,170.00,-4.20
25-October-2018,5369.95,5463.45,5257.25,5365.75,5358.497114975022266971,25823,3371,138372471.00,3116,12.07,206.20,-4.20
24-October-2018,5185.70,5433.55,4960.00,5383.35,5169.354480251762582030,81982,11372,423794019.00,8616,10.51,473.55,197.65
23-October-2018,5321.95,5321.95,5054.50,5163.05,5167.224309871368694898,27676,3517,143008100.00,3697,13.36,267.45,-158.90
22-October-2018,5499.00,5508.10,5216.30,5250.15,5355.632549236891149952,19853,2604,106325373.00,2851,14.36,291.80,-248.85
19-October-2018,5400.00,5507.00,5249.00,5415.00,5353.756629597946963216,28056,3236,150204996.00,3007,10.72,258.00,15.00
17-October-2018,5730.00,5750.00,5365.00,5385.75,5510.189431171232543428,20551,2342,113239903.00,5429,26.42,385.00,-344.25
16-October-2018,5689.00,5754.05,5568.70,5658.05,5662.293607551224004297,13031,1689,73785348.00,2164,16.61,185.35,-30.95
15-October-2018,5800.00,5800.00,5620.00,5637.20,5683.039893308593296996,8623,1111,49004853.00,1736,20.13,180.00,-162.80
12-October-2018,5675.00,5900.00,5674.95,5791.15,5811.754887277313574018,25372,2687,147455845.00,4597,18.12,225.05,116.15
11-October-2018,5699.00,5757.75,5557.00,5595.60,5656.648274683976768021,29270,3113,165570095.00,4280,14.62,200.75,-103.40
10-October-2018,5524.95,5990.00,5446.15,5954.75,5840.895478618637020177,91388,5228,533787756.00,52785,57.76,543.85,429.80
9-October-2018,5405.20,5569.70,5275.00,5425.10,5404.926947212993724621,27090,2523,146419471.00,5499,20.30,294.70,19.90
8-October-2018,5350.00,5478.20,5176.00,5399.35,5373.481186504452527279,31892,3502,171371062.00,3925,12.31,302.20,49.35
5-October-2018,5636.05,5717.00,5218.65,5377.60,5538.448158585171509085,20582,2156,113992340.00,2338,11.36,498.35,-258.45
4-October-2018,5685.00,5727.45,5533.85,5650.60,5648.018868657064099079,25757,2697,145476022.00,4109,15.95,193.60,-34.40
3-October-2018,5895.00,5950.00,5709.90,5745.30,5798.126098970108013062,143316,2933,830964240.00,3262,2.28,240.10,-149.70
1-October-2018,5989.00,6028.00,5770.60,5888.35,5878.150406738591126752,17333,2094,101885981.00,1406,8.11,257.40,-100.65
28-September-2018,6050.00,6053.40,5886.80,5988.65,5969.240087322942580088,19697,2264,117576122.00,3465,17.59,166.60,-61.35
27-September-2018,6216.30,6232.35,5958.70,5981.05,6068.960328416769599651,13763,1689,83527101.00,2341,17.01,273.65,-235.25
26-September-2018,6250.00,6286.25,6189.95,6208.35,6229.980682133284037341,10819,1297,67402161.00,1380,12.76,96.30,-41.65
25-September-2018,6070.00,6239.80,5929.95,6195.75,6115.152251376741172659,33957,4160,207652225.00,5920,17.43,309.85,125.75
24-September-2018,6290.00,6375.00,6021.50,6070.00,6118.066148508906531456,29978,3387,183407387.00,3445,11.49,353.50,-220.00
21-September-2018,6370.00,6434.00,5100.20,6253.50,6050.991329929912607077,57785,5798,349656534.00,9816,16.99,1333.80,-116.50
19-September-2018,6510.00,6583.90,6280.60,6312.20,6402.371494167287168031,16116,1758,103180619.00,4261,26.44,303.30,-197.80
18-September-2018,6532.15,6634.95,6491.90,6507.00,6543.725373321621282469,15938,1868,104293895.00,3773,23.67,143.05,-25.15
17-September-2018,6708.00,6735.00,6525.00,6554.15,6595.005953602956271812,14613,1429,96372822.00,5707,39.05,210.00,-153.85
14-September-2018,6455.60,6799.00,6455.60,6699.40,6591.381675665127171014,30746,2247,202658621.00,6048,19.67,343.40,243.80
12-September-2018,6364.00,6476.25,6319.75,6411.65,6401.342662332514072782,12613,1670,80740135.00,3532,28.00,156.50,47.65
11-September-2018,6400.00,6470.00,6245.00,6361.15,6389.674426208069051199,15293,1998,97717291.00,2089,13.66,225.00,-38.85
10-September-2018,6630.00,6630.00,6304.95,6353.00,6390.947514519986334130,23416,3058,149650427.00,8121,34.68,325.05,-277.00
7-September-2018,6568.50,6632.60,6518.05,6582.10,6584.186042070226175210,36653,1265,241330171.00,28169,76.85,114.55,13.60
6-September-2018,6521.35,6577.40,6459.40,6547.20,6530.461631991353688192,14804,1376,96676954.00,3955,26.72,118.00,25.85
5-September-2018,6500.00,6556.00,6406.50,6510.35,6494.795765158806544754,10390,1234,67480928.00,3137,30.19,149.50,10.35
4-September-2018,6650.00,6668.30,6485.05,6508.25,6566.451997061439121524,25863,2816,169828148.00,6758,26.13,183.25,-141.75
3-September-2018,6760.00,6845.90,6625.80,6654.30,6729.729947575360419397,15260,1467,102695679.00,6417,42.05,220.10,-105.70
31-August-2018,6920.00,6971.90,6724.35,6754.85,6805.847841830822711471,13808,1719,93975147.00,3482,25.22,247.55,-165.15
30-August-2018,6998.00,6998.00,6901.00,6927.70,6933.369643315370798049,7794,711,54038683.00,3436,44.09,97.00,-70.30
29-August-2018,6968.20,7041.25,6894.00,6969.35,6953.999575078344930153,18827,1690,130922950.00,6361,33.79,147.25,1.15
28-August-2018,7027.10,7080.50,6940.00,6970.25,6989.300541516245487364,12188,1845,85185595.00,5729,47.01,140.50,-56.85
27-August-2018,7062.20,7105.75,7016.80,7028.55,7060.319342359767891682,5170,971,36501851.00,1773,34.29,88.95,-33.65
24-August-2018,7070.00,7135.00,7035.55,7061.15,7093.758959943780744905,12807,2587,90849771.00,4081,31.87,99.45,-8.85
23-August-2018,7170.00,7180.00,7050.00,7083.05,7123.713285625388923459,12856,1589,91582458.00,3724,28.97,130.00,-86.95
21-August-2018,7077.00,7125.00,7016.95,7112.65,7061.280900243309002433,8220,935,58043729.00,1798,21.87,108.05,35.65
20-August-2018,7100.00,7163.95,7060.00,7074.60,7090.423487544483985765,6463,686,45825407.00,2411,37.30,103.95,-25.40
17-August-2018,7149.95,7168.25,7082.10,7101.20,7130.559876342336479010,6146,673,43824421.00,2231,36.30,86.15,-48.75
16-August-2018,7100.00,7200.00,7045.50,7077.30,7142.475974164241606927,14089,1686,100630344.00,3441,24.42,154.50,-22.70
14-August-2018,6969.65,7138.95,6960.05,7073.10,7072.678631038732119737,64107,1706,453408209.00,53763,83.86,178.90,103.45
13-August-2018,7035.00,7065.00,6935.55,6949.55,7006.866996466431095406,7075,876,49573584.00,1367,19.32,129.45,-85.45
10-August-2018,7035.25,7125.00,6995.75,7086.20,7070.028006744098913450,10676,1134,75479619.00,2622,24.56,129.25,50.95
9-August-2018,7070.00,7124.95,7003.70,7070.50,7060.846704710753049121,8937,967,63102787.00,1232,13.79,121.25,0.50
8-August-2018,7007.00,7094.50,6989.10,7050.25,7052.585890891198720708,16259,1660,114667994.00,3433,21.11,105.40,43.25
7-August-2018,6910.00,7020.00,6910.00,7006.35,6988.659832375147191244,14437,1369,100895282.00,5239,36.29,110.00,96.35
6-August-2018,6983.05,6987.35,6906.90,6913.75,6939.697877831947232578,6974,773,48397453.00,1891,27.11,80.45,-69.30
3-August-2018,6950.05,6980.00,6877.55,6931.30,6927.346323529411764705,12240,1096,84790719.00,4837,39.52,102.45,-18.75
2-August-2018,6999.00,7010.00,6893.90,6908.10,6946.365689794972778871,8633,1128,59967975.00,1676,19.41,116.10,-90.90
1-August-2018,7000.10,7169.30,6940.00,7003.10,7061.198065902578796561,19544,2245,138004055.00,3515,17.99,229.30,3.00
31-July-2018,6898.00,7020.00,6858.00,6985.90,6928.393992055610724925,12084,1252,83722713.00,2303,19.06,162.00,87.90
30-July-2018,6957.75,6962.20,6860.00,6888.45,6902.854365838113448056,9414,1276,64983471.00,1811,19.24,102.20,-69.30
27-July-2018,7065.00,7100.00,6890.50,6919.55,6947.440248649276709463,17213,1884,119586289.00,2492,14.48,209.50,-145.45
26-July-2018,6969.00,7086.00,6959.45,7028.00,7001.747772403258655804,15712,1767,110011461.00,2037,12.96,126.55,59.00
25-July-2018,6867.85,7074.45,6858.80,6956.05,6993.448167737060823573,26470,3127,185116573.00,3053,11.53,215.65,88.20
24-July-2018,6949.00,6949.60,6783.00,6826.15,6843.173137460650577124,20013,2472,136952424.00,2370,11.84,166.60,-122.85
23-July-2018,6659.00,7000.00,6658.00,6937.30,6865.930587353785955126,48046,5503,329880501.00,5271,10.97,342.00,278.30
20-July-2018,6315.00,6776.35,6206.60,6666.20,6604.244829215688650325,82531,10914,545054930.00,7003,8.49,569.75,351.20
19-July-2018,6393.00,6393.05,6132.85,6306.90,6269.981654216820838332,25837,3141,161997516.00,2898,11.22,260.20,-86.10
18-July-2018,6395.00,6428.00,6342.00,6364.00,6385.067824720670391061,11456,1812,73147337.00,2966,25.89,86.00,-31.00
17-July-2018,6248.00,6375.00,6217.30,6352.15,6313.020983935742971887,9960,1291,62877689.00,2383,23.93,157.70,104.15
16-July-2018,6340.00,6346.95,6223.35,6248.00,6256.967518636847710330,7512,1194,47002340.00,1531,20.38,123.60,-92.00
13-July-2018,6300.00,6357.00,6256.85,6339.85,6314.989016089108910891,12928,1628,81640178.00,3643,28.18,100.15,39.85
12-July-2018,6126.00,6292.65,6126.00,6258.65,6244.291710894528611405,20726,2589,129419190.00,4935,23.81,166.65,132.65
11-July-2018,6198.00,6198.00,6081.00,6099.95,6129.134420519316022799,6316,679,38711613.00,1495,23.67,117.00,-98.05
10-July-2018,6150.00,6210.15,6130.00,6177.85,6174.960715783587306025,7153,919,44169494.00,1426,19.94,80.15,27.85
9-July-2018,6197.95,6197.95,6057.55,6121.55,6118.824258521469676848,6777,776,41467272.00,1303,19.23,140.40,-76.40
6-July-2018,6090.00,6150.00,6003.05,6056.15,6057.291767210787792760,14090,1539,85347241.00,3562,25.28,146.95,-33.85
5-July-2018,6074.00,6139.50,6057.25,6071.55,6090.565217391304347826,7061,1081,43005481.00,2240,31.72,82.25,-2.45
4-July-2018,5897.50,6051.20,5883.35,6033.10,5995.535577658760520275,14377,2029,86197815.00,3984,27.71,167.85,135.60
3-July-2018,5781.00,5900.00,5769.90,5886.65,5858.270049841413683733,6621,921,38787606.00,961,14.51,130.10,105.65
2-July-2018,5823.00,5878.00,5750.00,5785.60,5816.238593155893536121,5260,686,30593415.00,1091,20.74,128.00,-37.40
29-June-2018,5840.00,5926.85,5800.00,5818.65,5865.443442462262301509,10202,1223,59839254.00,2842,27.86,126.85,-21.35
28-June-2018,5972.50,6020.55,5761.05,5839.85,5845.072484256522297905,15562,1745,90961018.00,4374,28.11,259.50,-132.65
27-June-2018,6091.00,6109.95,5949.00,5972.50,5998.681731554587530628,7346,875,44066316.00,1565,21.30,160.95,-118.50
26-June-2018,6164.00,6201.90,6063.55,6091.80,6144.731889763779527559,15240,1048,93645714.00,6458,42.38,138.35,-72.20
