Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-May-2022,3460.00,3495.00,3443.05,3449.00,3470.330111988126560075,59292,7557,205762813.00,21723,36.64,51.95,-11.00
17-May-2022,3369.95,3466.40,3351.25,3452.20,3408.158186986901883684,37639,5024,128279666.00,12762,33.91,115.15,82.25
16-May-2022,3414.00,3429.50,3366.85,3376.65,3401.364951217231383061,32081,4430,109119189.00,16603,51.75,62.65,-37.35
13-May-2022,3441.00,3441.30,3383.15,3413.45,3412.640442105263157894,142500,15438,486301263.00,85454,59.97,58.15,-27.55
12-May-2022,3400.00,3448.40,3350.10,3411.00,3417.215793836088807901,158049,19401,540087539.00,74429,47.09,98.30,11.00
11-May-2022,3434.00,3447.50,3382.00,3412.90,3412.373013605953544313,66515,6646,226973991.00,35543,53.44,65.50,-21.10
10-May-2022,3440.00,3464.90,3425.00,3437.25,3451.218422602768544620,95068,12058,328100433.00,57748,60.74,39.90,-2.75
9-May-2022,3393.00,3455.50,3348.75,3446.10,3410.613968093242704641,185666,26085,633235053.00,107018,57.64,106.75,53.10
6-May-2022,3468.45,3474.70,3425.05,3433.00,3447.556829752287236809,134551,16876,463872219.00,96761,71.91,49.65,-35.45
5-May-2022,3506.05,3532.95,3486.60,3513.30,3510.285590898662600035,74099,10551,260108652.00,41129,55.51,46.35,7.25
4-May-2022,3540.00,3545.20,3465.55,3482.45,3540.569574107898186389,1062687,9219,3762517259.00,1035495,97.44,79.65,-57.55
2-May-2022,3513.00,3548.40,3494.00,3542.05,3520.200689475863530000,103847,14590,365562281.00,61735,59.45,54.40,29.05
29-April-2022,3597.00,3621.95,3537.40,3550.10,3589.118406048063521561,47354,5569,169959113.00,25364,53.56,84.55,-46.90
28-April-2022,3585.00,3603.80,3539.00,3584.00,3571.485338085802389522,85289,11201,304608413.00,41409,48.55,64.80,-1.00
27-April-2022,3540.00,3568.05,3506.00,3561.30,3532.636580580155910272,94285,6886,333074640.00,68663,72.82,62.05,21.30
26-April-2022,3565.00,3587.30,3520.00,3544.65,3550.702003176106761764,71786,5766,254890694.00,39380,54.86,67.30,-20.35
25-April-2022,3561.10,3583.00,3534.00,3547.70,3558.862736437331116192,76976,7471,273947018.00,49618,64.46,49.00,-13.40
22-April-2022,3580.00,3617.00,3571.20,3611.85,3619.643681377471234094,303745,11928,1099448670.00,258187,85.00,45.80,31.85
21-April-2022,3589.00,3643.00,3568.50,3629.95,3617.938135029911689298,42124,5000,152402026.00,17388,41.28,74.50,40.95
20-April-2022,3489.75,3569.00,3481.05,3555.95,3545.661103608999629734,183652,18971,651167753.00,111420,60.67,87.95,66.20
19-April-2022,3550.00,3563.60,3440.00,3474.30,3509.140036390592357975,207746,29050,729009806.00,146950,70.74,123.60,-75.70
18-April-2022,3620.00,3620.00,3524.00,3528.45,3564.191087757089160506,183837,17360,655230197.00,97164,52.85,96.00,-91.55
13-April-2022,3703.00,3710.05,3657.00,3661.30,3672.827185637776269140,106056,14614,389525360.00,48826,46.04,53.05,-41.70
12-April-2022,3680.00,3738.60,3650.05,3691.45,3707.359282367987789797,283042,28512,1049338386.00,105768,37.37,88.55,11.45
11-April-2022,3698.00,3711.25,3656.85,3696.40,3691.398081805025030249,168596,20551,622354951.00,99611,59.08,54.40,-1.60
8-April-2022,3690.00,3705.00,3643.85,3686.85,3677.034731290627457487,138607,18704,509662753.00,85813,61.91,61.15,-3.15
7-April-2022,3740.05,3743.30,3676.00,3684.95,3709.663509800966765970,172534,22021,640043084.00,114235,66.21,67.30,-55.10
6-April-2022,3812.65,3812.65,3732.30,3756.15,3759.899770606329179917,76724,9588,288474550.00,49111,64.01,80.35,-56.50
5-April-2022,3792.00,3835.50,3775.55,3814.05,3814.741994309160365345,127222,11565,485319106.00,72087,56.66,59.95,22.05
4-April-2022,3761.00,3779.00,3738.05,3769.80,3766.127267890396382016,56385,6743,212353086.00,27462,48.70,40.95,8.80
1-April-2022,3746.15,3762.45,3729.00,3756.85,3744.405837683910773611,84280,10160,315578524.00,60379,71.64,33.45,10.70
31-March-2022,3736.00,3754.00,3720.05,3738.80,3744.966159020482200891,52924,6721,198198589.00,34283,64.78,33.95,2.80
30-March-2022,3738.00,3738.00,3707.05,3730.65,3721.538903957851087095,70417,7484,262059605.00,35265,50.08,30.95,-7.35
29-March-2022,3690.00,3721.00,3690.00,3704.95,3707.062763154125970268,139652,13730,517698729.00,76601,54.85,31.00,14.95
28-March-2022,3698.00,3712.50,3660.65,3706.05,3685.252333304647833332,127823,13732,471060009.00,39780,31.12,51.85,8.05
25-March-2022,3753.00,3778.05,3672.95,3707.95,3711.327661564301255868,104788,12423,388902603.00,34248,32.68,105.10,-45.05
24-March-2022,3700.00,3757.60,3699.95,3750.00,3743.359051013759533938,52182,4561,195335962.00,24117,46.22,57.65,50.00
23-March-2022,3709.00,3730.00,3689.60,3708.25,3707.663300270513976555,133080,12704,493415832.00,67842,50.98,40.40,-0.75
22-March-2022,3630.10,3712.00,3625.50,3700.95,3664.964484568883232580,50288,4772,184303734.00,23629,46.99,86.50,70.85
21-March-2022,3700.00,3713.95,3615.00,3625.25,3660.538731967511213480,90739,13298,332153624.00,44544,49.09,98.95,-74.75
17-March-2022,3692.00,3709.60,3661.00,3675.20,3692.945840291483224533,79044,7075,291905211.00,41515,52.52,48.60,-16.80
16-March-2022,3653.70,3667.00,3600.00,3654.25,3639.930411318372550718,80789,9451,294066338.00,43154,53.42,67.00,0.55
15-March-2022,3656.50,3658.70,3586.00,3595.40,3621.847896002810734845,37001,4533,134011994.00,18226,49.26,72.70,-61.10
14-March-2022,3584.00,3648.00,3580.00,3642.70,3618.340786357860690770,138512,12683,501183619.00,86064,62.13,68.00,58.70
11-March-2022,3614.00,3641.70,3594.00,3600.70,3615.725335126861171668,43118,5898,155902845.00,25209,58.47,47.70,-13.30
10-March-2022,3685.00,3685.00,3614.60,3620.10,3644.487689117700391835,126839,14527,462263174.00,69750,54.99,70.40,-64.90
9-March-2022,3610.00,3654.00,3599.00,3633.35,3634.145177709266476644,137528,16849,499796718.00,57899,42.10,55.00,23.35
8-March-2022,3458.00,3608.00,3458.00,3599.95,3567.381380331938953276,191722,20024,683945493.00,87042,45.40,150.00,141.95
7-March-2022,3469.00,3547.45,3351.00,3485.30,3489.815416252723845968,244599,30715,853605361.00,122665,50.15,196.45,16.30
4-March-2022,3500.00,3561.40,3485.00,3525.20,3521.828409490822204523,107978,14853,380279988.00,37721,34.93,76.40,25.20
3-March-2022,3568.00,3578.50,3530.85,3544.45,3560.236081114874849387,87974,9512,313208209.00,46774,53.17,47.65,-23.55
2-March-2022,3560.10,3570.65,3506.95,3544.35,3534.919199487858462702,137462,17101,485917063.00,50488,36.73,63.70,-15.75
28-February-2022,3493.00,3563.90,3456.70,3554.55,3517.409761171235221318,75954,9781,267161341.00,,,107.20,61.55
25-February-2022,3452.25,3530.00,3452.25,3519.70,3508.057994699455678197,231297,29765,811403290.00,107703,46.56,77.75,67.45
24-February-2022,3475.00,3490.00,3392.05,3402.25,3442.963008039949099602,414928,67794,1428581755.00,214660,51.73,97.95,-72.75
23-February-2022,3604.70,3639.85,3555.85,3565.30,3584.187653670109516163,208645,24655,747822833.00,95178,45.62,84.00,-39.40
22-February-2022,3649.00,3662.95,3570.80,3586.65,3598.095322002557529402,333134,55657,1198647887.00,186525,55.99,92.15,-62.35
21-February-2022,3812.00,3828.90,3705.80,3720.25,3747.822281148874961118,581891,78117,2180824055.00,400346,68.80,123.10,-91.75
18-February-2022,3769.00,3815.95,3756.00,3794.80,3790.322298372651620594,340554,35852,1290809420.00,232561,68.29,59.95,25.80
17-February-2022,3830.00,3835.15,3780.00,3784.45,3797.944991585974785511,253743,34268,963701956.00,188681,74.36,55.15,-45.55
16-February-2022,3852.00,3856.00,3805.90,3813.55,3823.678986401527499650,171784,22263,656846871.00,112494,65.49,50.10,-38.45
15-February-2022,3785.45,3833.00,3749.95,3817.70,3783.993939372345580480,280664,39438,1062030875.00,146417,52.17,83.05,32.25
14-February-2022,3734.00,3794.15,3710.00,3734.25,3751.640349896731867330,411550,61361,1543987586.00,239148,58.11,84.15,0.25
11-February-2022,3752.00,3752.00,3690.60,3695.60,3704.657050633131063047,172871,30573,640427769.00,121294,70.16,61.40,-56.40
10-February-2022,3785.00,3788.60,3758.30,3771.20,3771.054106408777689054,67626,10579,255021305.00,32642,48.27,30.30,-13.80
9-February-2022,3762.00,3778.00,3748.00,3761.25,3762.534737620103473762,43296,6090,162902704.00,21606,49.90,30.00,-0.75
8-February-2022,3794.90,3801.75,3721.15,3742.40,3742.915331006385487316,85663,12624,320629356.00,51972,60.67,80.60,-52.50
7-February-2022,3800.00,3832.40,3756.10,3778.60,3789.770129518368954988,81224,13063,307820289.00,45410,55.91,76.30,-21.40
4-February-2022,3810.00,3825.00,3769.20,3814.65,3801.625255997998350492,107911,16553,410237183.00,46736,43.31,55.80,4.65
3-February-2022,3845.00,3882.95,3815.00,3825.00,3849.531753282347106575,114933,19139,442438233.00,57544,50.07,67.95,-20.00
2-February-2022,3823.00,3864.00,3800.65,3857.00,3839.811427392739273927,72720,10189,279231087.00,36423,50.09,63.35,34.00
1-February-2022,3780.00,3809.00,3735.60,3800.65,3778.800339002045218950,142772,25175,539506882.00,64638,45.27,73.40,20.65
31-January-2022,3742.20,3758.05,3721.70,3737.90,3740.713756790817888598,140447,20539,525372025.00,78433,55.85,36.35,-4.30
28-January-2022,3659.00,3729.00,3650.00,3690.25,3704.015332332992095434,213927,31184,792388888.00,129772,60.66,79.00,31.25
27-January-2022,3740.00,3740.00,3626.25,3650.10,3671.740786565855044909,408154,72165,1498635689.00,289846,71.01,113.75,-89.90
25-January-2022,3771.00,3809.20,3723.05,3770.10,3762.346708272415824732,229135,40145,862085313.00,143859,62.78,86.15,-0.90
24-January-2022,3841.00,3850.15,3741.00,3771.50,3784.949217315381363859,288622,50650,1092419613.00,191898,66.49,109.15,-69.50
21-January-2022,3814.00,3851.00,3771.75,3834.85,3818.559952126441499634,231443,34728,883778971.00,133941,57.87,79.25,20.85
20-January-2022,3915.00,3915.00,3814.00,3827.85,3853.817501071226173856,289388,51076,1115248539.00,214913,74.26,101.00,-87.15
19-January-2022,4018.00,4018.00,3911.75,3915.80,3939.642673373642449967,138761,23117,546668757.00,102273,73.70,106.25,-102.20
18-January-2022,4045.50,4045.50,3981.00,3990.25,4010.789482271046334566,110328,13096,442502382.00,75636,68.56,64.50,-55.25
17-January-2022,3998.00,4043.00,3963.00,4019.10,4009.339083282246510572,295249,33242,1183753355.00,162897,55.17,80.00,21.10
14-January-2022,3880.00,3978.30,3860.10,3969.25,3915.854712097878165639,280512,18462,1098444237.00,212095,75.61,118.20,89.25
13-January-2022,3934.00,3944.40,3857.25,3897.65,3891.835722140016018896,368315,41976,1433421474.00,231823,62.94,87.15,-36.35
12-January-2022,3927.80,3930.15,3836.80,3857.25,3871.575382433720996568,122701,13686,475046171.00,70008,57.06,93.35,-70.55
11-January-2022,3859.00,3925.85,3853.80,3915.80,3896.895285737453375082,80161,9031,312379023.00,46400,57.88,72.05,56.80
10-January-2022,3974.00,3979.90,3861.85,3879.35,3897.553480100570307230,244605,32625,953361069.00,122720,50.17,118.05,-94.65
7-January-2022,3809.10,3864.45,3796.00,3854.85,3839.582187857961053837,41904,5805,160893852.00,15893,37.93,68.45,45.75
6-January-2022,3816.00,3834.75,3771.35,3806.85,3804.453913385404564871,111898,15621,425710784.00,56395,50.40,63.40,-9.15
5-January-2022,3865.00,3870.10,3811.00,3861.05,3846.670339138405132905,54550,5849,209835867.00,21060,38.61,59.10,-3.95
4-January-2022,3829.05,3888.00,3810.00,3882.70,3862.218571612014522022,342652,34258,1323396918.00,293343,85.61,78.00,53.65
3-January-2022,3744.00,3829.00,3743.95,3818.15,3807.167601850470079092,67010,8397,255118301.00,31418,46.89,85.05,74.15
31-December-2021,3736.05,3759.80,3731.55,3736.85,3746.176508294161066003,51482,6398,192860659.00,25961,50.43,28.25,0.80
30-December-2021,3693.00,3739.60,3680.55,3733.15,3721.334613359080136926,45572,4890,169588661.00,25058,54.99,59.05,40.15
29-December-2021,3700.00,3719.45,3684.40,3693.15,3706.522530112551833081,75965,8789,281565984.00,47352,62.33,35.05,-6.85
28-December-2021,3715.00,3724.50,3694.05,3707.30,3713.744090829897206574,34438,3718,127893919.00,16991,49.34,30.45,-7.70
27-December-2021,3670.00,3700.00,3653.15,3695.55,3683.197714708916338244,37807,3958,139250656.00,12693,33.57,46.85,25.55
24-December-2021,3676.00,3703.90,3645.30,3670.25,3676.497785644772288120,141802,14724,521334739.00,82641,58.28,58.60,-5.75
23-December-2021,3640.50,3671.00,3630.05,3662.80,3656.621391597065641970,62978,6270,230286702.00,31902,50.66,40.95,22.30
22-December-2021,3612.00,3636.00,3605.40,3630.00,3626.155221264787498174,68470,7152,248282848.00,38742,56.58,30.60,18.00
21-December-2021,3585.00,3639.60,3568.05,3608.45,3618.617548379654108305,104021,12989,376412216.00,64297,61.81,71.55,23.45
20-December-2021,3570.10,3605.00,3509.85,3557.10,3568.581227796201011653,160727,25727,573567355.00,86965,54.11,95.15,-13.00
17-December-2021,3601.00,3650.00,3573.15,3587.20,3607.015675767421560545,82484,6242,297521081.00,39288,47.63,76.85,-13.80
16-December-2021,3580.00,3607.25,3570.50,3581.35,3582.488706365503080082,19480,2147,69786880.00,9041,46.41,36.75,1.35
15-December-2021,3610.00,3622.70,3558.60,3569.60,3577.417456260502421734,70817,9584,253341972.00,46885,66.21,64.10,-40.40
14-December-2021,3601.00,3634.40,3576.15,3622.80,3617.965811965811965811,87750,9500,317476500.00,50255,57.27,58.25,21.80
13-December-2021,3647.00,3660.00,3603.00,3610.10,3622.205683693441301761,52114,4753,188767627.00,25351,48.65,57.00,-36.90
10-December-2021,3585.00,3640.85,3575.10,3636.55,3615.663235331681524432,78298,8655,283099200.00,47947,61.24,65.75,51.55
9-December-2021,3613.00,3632.40,3567.00,3603.60,3592.596640594948070265,77990,5376,280186612.00,51972,66.64,65.40,-9.40
8-December-2021,3625.00,3645.00,3602.60,3626.50,3611.506158908190094074,263196,11496,950533975.00,204593,77.73,42.40,1.50
7-December-2021,3567.90,3597.15,3525.60,3584.70,3566.144946254478793433,24002,3068,85594611.00,7639,31.83,71.55,16.80
6-December-2021,3642.00,3656.85,3521.50,3534.35,3578.356470082463751123,51174,5990,183118814.00,17887,34.95,135.35,-107.65
3-December-2021,3643.00,3665.95,3630.75,3639.65,3643.349811335638500677,76061,5623,277116830.00,45085,59.27,35.20,-3.35
2-December-2021,3585.00,3648.00,3573.20,3641.15,3614.274431036223451456,188193,20892,680181148.00,139790,74.28,74.80,56.15
1-December-2021,3535.15,3589.35,3535.15,3578.15,3571.340963370792166327,159108,15867,568228918.00,85656,53.84,54.20,43.00
30-November-2021,3500.00,3563.00,3494.85,3532.00,3536.257848418177679993,131810,14752,466114147.00,89620,67.99,68.15,32.00
29-November-2021,3445.65,3530.00,3407.55,3500.70,3485.530269268658816906,85268,7737,297204195.00,30468,35.73,122.45,55.05
26-November-2021,3440.00,3486.00,3414.65,3445.65,3456.303308135618591422,80166,6805,277078011.00,51999,64.86,71.35,5.65
25-November-2021,3462.00,3462.00,3434.00,3445.50,3450.821994857510177844,56004,7295,193259835.00,24151,43.12,28.00,-16.50
24-November-2021,3478.00,3493.55,3431.00,3443.55,3472.092932293082892342,47809,3594,165997291.00,28854,60.35,62.55,-34.45
23-November-2021,3445.00,3483.40,3408.05,3463.70,3445.505550858159377161,91067,13072,313771854.00,33183,36.44,75.35,18.70
22-November-2021,3480.00,3516.00,3441.00,3461.25,3485.350571624451073764,53969,5324,188100885.00,19060,35.32,75.00,-18.75
18-November-2021,3512.05,3521.40,3452.00,3475.65,3477.970007009798803859,134098,17105,466388822.00,55815,41.62,69.40,-36.40
17-November-2021,3559.00,3562.35,3513.80,3523.95,3532.036014867347374716,46814,4146,165348734.00,26458,56.52,48.55,-35.05
16-November-2021,3563.00,3575.00,3541.25,3555.15,3561.712099754022425487,93911,8902,334483945.00,51149,54.47,33.75,-7.85
15-November-2021,3534.80,3569.50,3531.00,3553.90,3555.504658957306052257,56987,4312,202617544.00,36194,63.51,38.50,19.10
12-November-2021,3500.00,3535.10,3486.05,3524.50,3506.708721720471653201,144937,6387,508251842.00,114485,78.99,49.05,24.50
11-November-2021,3482.00,3508.75,3436.00,3488.10,3463.548758309293866800,95676,15196,331378491.00,51539,53.87,72.75,6.10
10-November-2021,3500.00,3519.40,3481.35,3484.35,3490.312305600566202901,53691,3191,187398358.00,37035,68.98,38.05,-15.65
9-November-2021,3504.00,3534.90,3497.60,3504.50,3504.904814987953540220,83427,5102,292403694.00,59030,70.76,37.30,0.50
8-November-2021,3539.00,3539.00,3481.25,3502.60,3499.872547120844727810,129083,12856,451774048.00,77799,60.27,57.75,-36.40
4-November-2021,3515.00,3515.10,3505.70,3509.05,3509.781377959764999109,33702,8552,118286652.00,27999,83.08,9.40,-5.95
3-November-2021,3508.00,3519.95,3466.50,3492.55,3494.786711048521316092,39055,3723,136488895.00,13224,33.86,53.45,-15.45
2-November-2021,3495.00,3513.95,3466.10,3483.75,3483.250273171099305095,185781,16443,647121719.00,134433,72.36,47.85,-11.25
1-November-2021,3438.00,3489.00,3412.65,3477.30,3445.405327228054500781,89540,16051,308501593.00,41269,46.09,76.35,39.30
29-October-2021,3410.00,3459.80,3386.00,3398.80,3426.331676865349344610,178291,30289,610884101.00,84394,47.33,73.80,-11.20
28-October-2021,3515.00,3515.05,3416.00,3424.35,3448.865511971472236372,60853,7391,209873813.00,41266,67.81,99.05,-90.65
27-October-2021,3497.70,3511.90,3481.70,3488.95,3494.318495038588754134,116096,11618,405676400.00,72043,62.05,30.20,-8.75
26-October-2021,3499.00,3529.15,3475.00,3483.05,3493.539342688206458568,59363,5593,207386976.00,27224,45.86,54.15,-15.95
25-October-2021,3500.05,3515.00,3450.00,3492.50,3474.104776288465168963,121831,18811,423253659.00,57238,46.98,65.00,-7.55
22-October-2021,3564.00,3564.00,3485.00,3500.05,3515.495235838929155777,135071,21774,474841457.00,68209,50.50,79.00,-63.95
21-October-2021,3618.00,3618.00,3512.10,3533.40,3550.384534993607204402,89945,11049,319339337.00,49129,54.62,105.90,-84.60
20-October-2021,3615.10,3629.50,3578.20,3607.85,3628.619177392819123197,1033300,27894,3749452196.00,940170,90.99,51.30,-7.25
19-October-2021,3670.00,3690.30,3625.00,3634.60,3662.858179898369959743,212142,24585,777046060.00,112534,53.05,65.30,-35.40
18-October-2021,3612.00,3653.00,3607.05,3647.40,3630.421852581406094209,123363,12052,447859731.00,81118,65.76,45.95,35.40
14-October-2021,3650.00,3671.00,3608.40,3611.30,3626.931983369543509704,330478,49555,1198621228.00,204716,61.95,62.60,-38.70
13-October-2021,3661.10,3675.00,3645.05,3656.05,3656.914187618275209516,184950,28186,676346279.00,107096,57.91,29.95,-5.05
12-October-2021,3709.00,3709.00,3631.35,3653.90,3662.467369868262393364,266211,43817,974989101.00,165007,61.98,77.65,-55.10
11-October-2021,3797.00,3797.00,3660.00,3686.50,3859.115201298280387641,1280463,42592,4941454228.00,1111695,86.82,137.00,-110.50
8-October-2021,3935.00,3990.00,3898.95,3935.30,3948.126851301800602249,97634,9288,385471417.00,28848,29.55,91.05,0.30
7-October-2021,3822.00,3899.65,3821.30,3892.60,3870.942773061207206825,47233,5494,182836240.00,16247,34.40,78.35,70.60
6-October-2021,3844.00,3858.00,3795.00,3809.90,3830.316135608825753839,60822,8032,232967488.00,23579,38.77,63.00,-34.10
5-October-2021,3765.00,3840.00,3742.60,3833.70,3770.647827007910998959,108583,5849,409428253.00,73327,67.53,97.40,68.70
4-October-2021,3728.00,3782.75,3708.05,3771.10,3764.624708926261319534,92760,5768,349206588.00,69684,75.12,74.70,43.10
1-October-2021,3779.00,3811.00,3725.00,3729.30,3739.875316241767471397,97631,7054,365127767.00,66641,68.26,86.00,-49.70
30-September-2021,3811.00,3811.00,3750.75,3774.50,3767.430945441529886996,39114,3938,147359294.00,18815,48.10,60.25,-36.50
29-September-2021,3750.00,3805.45,3723.10,3791.60,3767.425923065039394407,90622,5565,341411672.00,56161,61.97,82.35,41.60
28-September-2021,3854.00,3854.00,3752.70,3779.00,3788.095726125131803265,101477,13556,384404590.00,44647,44.00,101.30,-75.00
27-September-2021,3891.15,3904.00,3804.00,3836.95,3844.262058951163334112,59914,8561,230325117.00,24500,40.89,100.00,-54.20
24-September-2021,3889.00,3944.50,3856.00,3871.30,3909.293563994145389494,49192,4699,192305969.00,14411,29.30,88.50,-17.70
23-September-2021,3889.00,3889.00,3835.65,3868.70,3861.703215968510418260,947615,6738,3659407893.00,913682,96.42,53.35,-20.30
22-September-2021,3861.00,3896.95,3852.30,3862.50,3875.150451808294591745,141321,7380,547640137.00,45789,32.40,44.65,1.50
21-September-2021,3845.50,3870.30,3823.00,3864.95,3854.760480029692558302,48497,3785,186944319.00,27064,55.81,47.30,19.45
20-September-2021,3819.00,3871.50,3811.00,3823.35,3837.712728837788400940,65057,8278,249670077.00,23855,36.67,60.50,4.35
17-September-2021,3930.00,3944.40,3806.90,3830.45,3878.436032237160355229,109563,6208,424933087.00,78035,71.22,137.50,-99.55
16-September-2021,3938.00,3981.55,3891.95,3902.50,3920.681209200587853310,117036,11390,458860846.00,61427,52.49,89.60,-35.50
15-September-2021,3889.95,3980.00,3866.45,3954.80,3935.490333986407885875,130664,5570,514226909.00,88915,68.05,113.55,64.85
14-September-2021,3849.50,3895.60,3828.65,3885.15,3872.576931612821407057,31541,3191,122144949.00,11917,37.78,66.95,35.65
13-September-2021,3761.00,3851.90,3761.00,3843.90,3833.883658926753599301,82516,9001,316356744.00,42077,50.99,90.90,82.90
9-September-2021,3799.00,3809.70,3765.15,3791.75,3785.980802427159073076,38234,3319,144753190.00,7869,20.58,44.55,-7.25
8-September-2021,3815.00,3815.00,3756.00,3774.10,3780.118962499534502662,53706,4794,203015069.00,14946,27.83,59.00,-40.90
7-September-2021,3858.00,3871.00,3809.05,3814.75,3836.577007212959678372,33828,3940,129783727.00,12928,38.22,61.95,-43.25
6-September-2021,3847.00,3876.00,3815.00,3851.05,3842.751083780981999811,42444,4120,163101727.00,13529,31.87,61.00,4.05
3-September-2021,3836.00,3857.40,3804.00,3841.35,3828.753827855853885273,73148,8625,280065685.00,29686,40.58,53.40,5.35
2-September-2021,3736.00,3858.00,3724.60,3837.95,3797.060602051915218861,68034,5495,258329221.00,20654,30.36,133.40,101.95
1-September-2021,3790.00,3815.75,3706.00,3714.05,3743.240292914360367174,290870,10956,1088796304.00,237264,81.57,109.75,-75.95
31-August-2021,3703.00,3802.95,3703.00,3786.55,3719.315307308402269775,248659,10187,924841225.00,199051,80.05,99.95,83.55
30-August-2021,3718.00,3740.00,3687.60,3701.40,3716.765612025769506084,69850,7868,259616078.00,29316,41.97,52.40,-16.60
27-August-2021,3657.95,3729.00,3651.10,3720.15,3707.001087063939124419,80952,5738,300089152.00,29062,35.90,77.90,62.20
26-August-2021,3668.90,3687.10,3649.00,3671.05,3661.684917147546190904,94445,7688,345827832.00,51572,54.61,38.10,2.15
